C:\NMG\Data\IMG\center_2022_07_20_11_46_31_143.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_143.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_143.jpg, -0.0227568, 0.3038574, 0, 22.35136
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_248.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_248.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_248.jpg, -0.384351, 0.6654516, 0, 22.72005
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_354.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_354.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_354.jpg, -0.5004632, 0.9609824, 0, 23.31416
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_457.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_457.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_457.jpg, -0.1944017, 0.7024097, 0, 24.11273
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_560.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_560.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_560.jpg, 0, 0.4145657, 0, 24.53065
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_663.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_663.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_663.jpg, 0, 0.1069988, 0, 24.59053
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_770.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_770.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_770.jpg, 0, 0.1974345, 0, 24.37624
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_874.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_874.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_874.jpg, 0, 0.4859628, 0, 24.54846
C:\NMG\Data\IMG\center_2022_07_20_11_46_31_974.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_31_974.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_31_974.jpg, 0, 0.7875417, 0, 25.06686
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_077.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_077.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_077.jpg, -0.0692898, 0.7602638, 0, 25.68397
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_179.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_179.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_179.jpg, -0.3314607, 0.837481, 0, 26.40817
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_280.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_280.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_280.jpg, -0.04655371, 0.552574, 0, 26.97254
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_385.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_385.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_385.jpg, 0, 0.1959041, 0, 27.18376
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_488.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_488.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_488.jpg, -0.141906, 0, 0, 26.98908
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_596.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_596.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_596.jpg, -0.2949128, 0, 0, 26.63798
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_702.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_702.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_702.jpg, -7.854402E-05, 0, 0, 26.36747
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_807.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_807.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_807.jpg, 0, 0, 0, 26.04474
C:\NMG\Data\IMG\center_2022_07_20_11_46_32_909.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_32_909.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_32_909.jpg, -0.2534814, 0, 0, 25.75898
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_016.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_016.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_016.jpg, -0.2307581, 0, 0, 25.43148
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_121.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_121.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_121.jpg, 0, 0, 0, 25.17374
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_226.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_226.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_226.jpg, -0.1850325, 0, 0, 24.86223
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_334.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_334.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_334.jpg, 0, 0, 0, 24.604
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_440.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_440.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_440.jpg, 0, 0, 0, 24.35469
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_545.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_545.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_545.jpg, 0, 0.1048857, 0, 24.08205
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_647.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_647.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_647.jpg, 0, 0.4133196, 0, 24.15261
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_752.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_752.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_752.jpg, -0.0795441, 0.7043167, 0, 24.58556
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_856.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_856.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_856.jpg, -0.3895227, 1, 0, 25.28814
C:\NMG\Data\IMG\center_2022_07_20_11_46_33_965.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_33_965.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_33_965.jpg, -0.08973841, 0.9731029, 0, 26.40004
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_071.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_071.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_071.jpg, 0, 0.6526199, 0, 27.12251
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_179.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_179.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_179.jpg, 0, 0.3585293, 0, 27.47419
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_284.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_284.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_284.jpg, 0, 0.6494603, 0, 27.83688
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_392.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_392.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_392.jpg, -0.3232722, 0.9727324, 0, 28.47018
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_495.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_495.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_495.jpg, -0.3737979, 1, 0, 29.23957
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_597.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_597.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_597.jpg, -0.06594513, 1, 0, 30.1555
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_707.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_707.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_707.jpg, 0, 0.9388561, 0, 30.18962
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_810.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_810.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_810.jpg, 0, 0.6284941, 0, 30.10841
C:\NMG\Data\IMG\center_2022_07_20_11_46_34_913.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_34_913.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_34_913.jpg, 0, 0.3214633, 0, 30.02971
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_015.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_015.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_015.jpg, 0, 0.04645359, 0, 29.90823
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_115.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_115.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_115.jpg, 0, 0, 0, 29.61533
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_218.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_218.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_218.jpg, 0, 0, 0, 29.31701
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_319.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_319.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_319.jpg, 0, 0.214128, 0, 29.10104
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_420.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_420.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_420.jpg, 0, 0.5138727, 0, 29.24226
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_523.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_523.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_523.jpg, 0, 0.8237209, 0, 29.74641
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_629.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_629.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_629.jpg, 0, 0.53833, 0, 30.08504
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_734.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_734.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_734.jpg, 0, 0.222625, 0, 30.00461
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_838.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_838.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_838.jpg, 0, 0.5054215, 0, 30.05417
C:\NMG\Data\IMG\center_2022_07_20_11_46_35_941.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_35_941.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_35_941.jpg, 0, 0.8111983, 0, 30.12965
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_046.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_046.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_046.jpg, -0.1974969, 1, 0, 30.17947
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_153.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_153.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_153.jpg, 0, 0.8346052, 0, 30.162
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_262.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_262.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_262.jpg, 0, 0.5401867, 0, 30.08707
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_373.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_373.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_373.jpg, -0.1008288, 0.172954, 0, 29.99226
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_474.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_474.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_474.jpg, -0.4020612, 0, 0, 29.67827
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_576.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_576.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_576.jpg, -0.2862492, 0, 0, 29.25336
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_683.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_683.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_683.jpg, -0.00209612, 0, 0, 28.96259
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_788.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_788.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_788.jpg, 0, 0.3140133, 0, 28.81304
C:\NMG\Data\IMG\center_2022_07_20_11_46_36_895.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_36_895.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_36_895.jpg, 0, 0, 0, 28.73486
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_004.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_004.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_004.jpg, 0, 0, 0, 28.38656
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_112.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_112.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_112.jpg, -0.2210373, 0.1098603, 0, 28.09356
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_222.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_222.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_222.jpg, -0.2133969, 0.1738713, 0, 27.99681
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_330.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_330.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_330.jpg, 0, 0, 0, 27.71092
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_443.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_443.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_443.jpg, 0, 0.07612801, 0, 27.43117
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_553.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_553.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_553.jpg, 0, 0.4425795, 0, 27.47044
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_666.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_666.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_666.jpg, 0, 0.1042479, 0, 27.55191
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_776.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_776.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_776.jpg, 0, 0, 0, 27.3034
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_885.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_885.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_885.jpg, 0, 0.32913, 0, 27.20624
C:\NMG\Data\IMG\center_2022_07_20_11_46_37_996.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_37_996.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_37_996.jpg, -0.1889295, 0.6593973, 0, 27.49753
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_109.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_109.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_109.jpg, -0.1363362, 0.6845599, 0, 28.19797
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_208.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_208.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_208.jpg, 0, 0.3834499, 0, 28.55465
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_322.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_322.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_322.jpg, 0, 0.08387286, 0, 28.55318
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_423.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_423.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_423.jpg, 0, 0.07844821, 0, 28.29383
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_525.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_525.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_525.jpg, 0, 0.424338, 0, 28.32241
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_636.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_636.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_636.jpg, -0.334038, 0.758376, 0, 28.67355
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_740.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_740.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_740.jpg, -0.2687691, 0.9429951, 0, 29.35569
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_853.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_853.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_853.jpg, 0, 0.5630166, 0, 30.09282
C:\NMG\Data\IMG\center_2022_07_20_11_46_38_953.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_38_953.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_38_953.jpg, 0, 0.2624592, 0, 30.02275
C:\NMG\Data\IMG\center_2022_07_20_11_46_39_053.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_39_053.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_39_053.jpg, 0, 0, 0, 29.85843
C:\NMG\Data\IMG\center_2022_07_20_11_46_39_154.jpg, C:\NMG\Data\IMG\left_2022_07_20_11_46_39_154.jpg, C:\NMG\Data\IMG\right_2022_07_20_11_46_39_154.jpg, 0, 0, 0, 29.5565
